0.929025424,0.938559322,0.945974576,0.949152542,0.954449153,0.955508475
0.938559322,0.945974576,0.949152542,0.954449153,0.955508475,0.960805085
0.945974576,0.949152542,0.954449153,0.955508475,0.960805085,0.965042373
0.949152542,0.954449153,0.955508475,0.960805085,0.965042373,0.970338983
0.954449153,0.955508475,0.960805085,0.965042373,0.970338983,0.972457627
0.955508475,0.960805085,0.965042373,0.970338983,0.972457627,0.983050847
0.960805085,0.965042373,0.970338983,0.972457627,0.983050847,0.978813559
0.965042373,0.970338983,0.972457627,0.983050847,0.978813559,0.979872881
0.970338983,0.972457627,0.983050847,0.978813559,0.979872881,0.983050847
0.972457627,0.983050847,0.978813559,0.979872881,0.983050847,0.981991525
0.983050847,0.978813559,0.979872881,0.983050847,0.981991525,0.980932203
0.978813559,0.979872881,0.983050847,0.981991525,0.980932203,0.980932203
0.979872881,0.983050847,0.981991525,0.980932203,0.980932203,0.984110169
0.983050847,0.981991525,0.980932203,0.980932203,0.984110169,0.984110169
0.981991525,0.980932203,0.980932203,0.984110169,0.984110169,0.979872881
0.980932203,0.980932203,0.984110169,0.984110169,0.979872881,0.983050847
0.980932203,0.984110169,0.984110169,0.979872881,0.983050847,0.980932203
0.984110169,0.984110169,0.979872881,0.983050847,0.980932203,0.976694915
0.984110169,0.979872881,0.983050847,0.980932203,0.976694915,0.972457627
0.979872881,0.983050847,0.980932203,0.976694915,0.972457627,0.962923729
0.983050847,0.980932203,0.976694915,0.972457627,0.962923729,0.952330508
0.980932203,0.976694915,0.972457627,0.962923729,0.952330508,0.943855932
0.976694915,0.972457627,0.962923729,0.952330508,0.943855932,0.935381356
0.972457627,0.962923729,0.952330508,0.943855932,0.935381356,0.930084746
0.962923729,0.952330508,0.943855932,0.935381356,0.930084746,0.918432203
0.952330508,0.943855932,0.935381356,0.930084746,0.918432203,0.907838983
0.943855932,0.935381356,0.930084746,0.918432203,0.907838983,0.896186441
0.935381356,0.930084746,0.918432203,0.907838983,0.896186441,0.882415254
0.930084746,0.918432203,0.907838983,0.896186441,0.882415254,0.873940678
0.918432203,0.907838983,0.896186441,0.882415254,0.873940678,0.854872881
0.907838983,0.896186441,0.882415254,0.873940678,0.854872881,0.840042373
0.896186441,0.882415254,0.873940678,0.854872881,0.840042373,0.831567797
0.882415254,0.873940678,0.854872881,0.840042373,0.831567797,0.818855932
0.873940678,0.854872881,0.840042373,0.831567797,0.818855932,0.8125
0.854872881,0.840042373,0.831567797,0.818855932,0.8125,0.802966102
0.840042373,0.831567797,0.818855932,0.8125,0.802966102,0.795550847
0.831567797,0.818855932,0.8125,0.802966102,0.795550847,0.789194915
0.818855932,0.8125,0.802966102,0.795550847,0.789194915,0.780720339
0.8125,0.802966102,0.795550847,0.789194915,0.780720339,0.774364407
0.802966102,0.795550847,0.789194915,0.780720339,0.774364407,0.765889831
0.795550847,0.789194915,0.780720339,0.774364407,0.765889831,0.761652542
0.789194915,0.780720339,0.774364407,0.765889831,0.761652542,0.759533898
0.780720339,0.774364407,0.765889831,0.761652542,0.759533898,0.75529661
0.774364407,0.765889831,0.761652542,0.759533898,0.75529661,0.753177966
0.765889831,0.761652542,0.759533898,0.75529661,0.753177966,0.75529661
0.761652542,0.759533898,0.75529661,0.753177966,0.75529661,0.758474576
0.759533898,0.75529661,0.753177966,0.75529661,0.758474576,0.75
0.75529661,0.753177966,0.75529661,0.758474576,0.75,0.753177966
0.753177966,0.75529661,0.758474576,0.75,0.753177966,0.752118644
0.75529661,0.758474576,0.75,0.753177966,0.752118644,0.757415254
0.758474576,0.75,0.753177966,0.752118644,0.757415254,0.754237288
0.75,0.753177966,0.752118644,0.757415254,0.754237288,0.75529661
0.753177966,0.752118644,0.757415254,0.754237288,0.75529661,0.763771186
0.752118644,0.757415254,0.754237288,0.75529661,0.763771186,0.75529661
0.757415254,0.754237288,0.75529661,0.763771186,0.75529661,0.754237288
0.754237288,0.75529661,0.763771186,0.75529661,0.754237288,0.75529661
0.75529661,0.763771186,0.75529661,0.754237288,0.75529661,0.757415254
0.763771186,0.75529661,0.754237288,0.75529661,0.757415254,0.75529661
0.75529661,0.754237288,0.75529661,0.757415254,0.75529661,0.754237288
0.754237288,0.75529661,0.757415254,0.75529661,0.754237288,0.759533898
0.75529661,0.757415254,0.75529661,0.754237288,0.759533898,0.758474576
0.757415254,0.75529661,0.754237288,0.759533898,0.758474576,0.758474576
0.75529661,0.754237288,0.759533898,0.758474576,0.758474576,0.756355932
0.754237288,0.759533898,0.758474576,0.758474576,0.756355932,0.75529661
0.759533898,0.758474576,0.758474576,0.756355932,0.75529661,0.754237288
0.758474576,0.758474576,0.756355932,0.75529661,0.754237288,0.759533898
0.758474576,0.756355932,0.75529661,0.754237288,0.759533898,0.752118644
0.756355932,0.75529661,0.754237288,0.759533898,0.752118644,0.756355932
0.75529661,0.754237288,0.759533898,0.752118644,0.756355932,0.752118644
0.754237288,0.759533898,0.752118644,0.756355932,0.752118644,0.75529661
0.759533898,0.752118644,0.756355932,0.752118644,0.75529661,0.751059322
0.752118644,0.756355932,0.752118644,0.75529661,0.751059322,0.754237288
0.756355932,0.752118644,0.75529661,0.751059322,0.754237288,0.748940678
0.752118644,0.75529661,0.751059322,0.754237288,0.748940678,0.75
0.75529661,0.751059322,0.754237288,0.748940678,0.75,0.748940678
0.751059322,0.754237288,0.748940678,0.75,0.748940678,0.74470339
0.754237288,0.748940678,0.75,0.748940678,0.74470339,0.748940678
0.748940678,0.75,0.748940678,0.74470339,0.748940678,0.743644068
0.75,0.748940678,0.74470339,0.748940678,0.743644068,0.743644068
0.748940678,0.74470339,0.748940678,0.743644068,0.743644068,0.74470339
0.74470339,0.748940678,0.743644068,0.743644068,0.74470339,0.741525424
0.748940678,0.743644068,0.743644068,0.74470339,0.741525424,0.73940678
0.743644068,0.743644068,0.74470339,0.741525424,0.73940678,0.737288136
0.743644068,0.74470339,0.741525424,0.73940678,0.737288136,0.741525424
0.74470339,0.741525424,0.73940678,0.737288136,0.741525424,0.737288136
0.741525424,0.73940678,0.737288136,0.741525424,0.737288136,0.736228814
0.73940678,0.737288136,0.741525424,0.737288136,0.736228814,0.736228814
0.737288136,0.741525424,0.737288136,0.736228814,0.736228814,0.737288136
0.741525424,0.737288136,0.736228814,0.736228814,0.737288136,0.735169492
0.737288136,0.736228814,0.736228814,0.737288136,0.735169492,0.731991525
0.736228814,0.736228814,0.737288136,0.735169492,0.731991525,0.735169492
0.736228814,0.737288136,0.735169492,0.731991525,0.735169492,0.736228814
0.737288136,0.735169492,0.731991525,0.735169492,0.736228814,0.735169492
0.735169492,0.731991525,0.735169492,0.736228814,0.735169492,0.733050847
0.731991525,0.735169492,0.736228814,0.735169492,0.733050847,0.73940678
0.735169492,0.736228814,0.735169492,0.733050847,0.73940678,0.74470339
0.736228814,0.735169492,0.733050847,0.73940678,0.74470339,0.74470339
0.735169492,0.733050847,0.73940678,0.74470339,0.74470339,0.752118644
0.733050847,0.73940678,0.74470339,0.74470339,0.752118644,0.753177966
0.73940678,0.74470339,0.74470339,0.752118644,0.753177966,0.758474576
0.74470339,0.74470339,0.752118644,0.753177966,0.758474576,0.76059322
0.74470339,0.752118644,0.753177966,0.758474576,0.76059322,0.759533898
0.752118644,0.753177966,0.758474576,0.76059322,0.759533898,0.761652542
0.753177966,0.758474576,0.76059322,0.759533898,0.761652542,0.762711864
0.758474576,0.76059322,0.759533898,0.761652542,0.762711864,0.76059322
0.76059322,0.759533898,0.761652542,0.762711864,0.76059322,0.765889831
0.759533898,0.761652542,0.762711864,0.76059322,0.765889831,0.75529661
0.761652542,0.762711864,0.76059322,0.765889831,0.75529661,0.753177966
0.762711864,0.76059322,0.765889831,0.75529661,0.753177966,0.74470339
0.76059322,0.765889831,0.75529661,0.753177966,0.74470339,0.735169492
0.765889831,0.75529661,0.753177966,0.74470339,0.735169492,0.735169492
0.75529661,0.753177966,0.74470339,0.735169492,0.735169492,0.730932203
0.753177966,0.74470339,0.735169492,0.735169492,0.730932203,0.729872881
0.74470339,0.735169492,0.735169492,0.730932203,0.729872881,0.730932203
0.735169492,0.735169492,0.730932203,0.729872881,0.730932203,0.726694915
0.735169492,0.730932203,0.729872881,0.730932203,0.726694915,0.723516949
0.730932203,0.729872881,0.730932203,0.726694915,0.723516949,0.722457627
0.729872881,0.730932203,0.726694915,0.723516949,0.722457627,0.720338983
0.730932203,0.726694915,0.723516949,0.722457627,0.720338983,0.721398305
0.726694915,0.723516949,0.722457627,0.720338983,0.721398305,0.722457627
0.723516949,0.722457627,0.720338983,0.721398305,0.722457627,0.722457627
0.722457627,0.720338983,0.721398305,0.722457627,0.722457627,0.723516949
0.720338983,0.721398305,0.722457627,0.722457627,0.723516949,0.724576271
0.721398305,0.722457627,0.722457627,0.723516949,0.724576271,0.725635593
0.722457627,0.722457627,0.723516949,0.724576271,0.725635593,0.728813559
0.722457627,0.723516949,0.724576271,0.725635593,0.728813559,0.726694915
0.723516949,0.724576271,0.725635593,0.728813559,0.726694915,0.727754237
0.724576271,0.725635593,0.728813559,0.726694915,0.727754237,0.724576271
0.725635593,0.728813559,0.726694915,0.727754237,0.724576271,0.727754237
0.728813559,0.726694915,0.727754237,0.724576271,0.727754237,0.725635593
0.726694915,0.727754237,0.724576271,0.727754237,0.725635593,0.722457627
0.727754237,0.724576271,0.727754237,0.725635593,0.722457627,0.725635593
0.724576271,0.727754237,0.725635593,0.722457627,0.725635593,0.730932203
0.727754237,0.725635593,0.722457627,0.725635593,0.730932203,0.728813559
0.725635593,0.722457627,0.725635593,0.730932203,0.728813559,0.727754237
0.722457627,0.725635593,0.730932203,0.728813559,0.727754237,0.727754237
0.725635593,0.730932203,0.728813559,0.727754237,0.727754237,0.726694915
0.730932203,0.728813559,0.727754237,0.727754237,0.726694915,0.725635593
0.728813559,0.727754237,0.727754237,0.726694915,0.725635593,0.726694915
0.727754237,0.727754237,0.726694915,0.725635593,0.726694915,0.734110169
0.727754237,0.726694915,0.725635593,0.726694915,0.734110169,0.727754237
0.726694915,0.725635593,0.726694915,0.734110169,0.727754237,0.727754237
0.725635593,0.726694915,0.734110169,0.727754237,0.727754237,0.729872881
0.726694915,0.734110169,0.727754237,0.727754237,0.729872881,0.727754237
0.734110169,0.727754237,0.727754237,0.729872881,0.727754237,0.728813559
0.727754237,0.727754237,0.729872881,0.727754237,0.728813559,0.727754237
0.727754237,0.729872881,0.727754237,0.728813559,0.727754237,0.725635593
0.729872881,0.727754237,0.728813559,0.727754237,0.725635593,0.725635593
0.727754237,0.728813559,0.727754237,0.725635593,0.725635593,0.720338983
0.728813559,0.727754237,0.725635593,0.725635593,0.720338983,0.730932203
0.727754237,0.725635593,0.725635593,0.720338983,0.730932203,0.738347458
0.725635593,0.725635593,0.720338983,0.730932203,0.738347458,0.716101695
0.725635593,0.720338983,0.730932203,0.738347458,0.716101695,0.626059322
0.720338983,0.730932203,0.738347458,0.716101695,0.626059322,0.490466102
0.730932203,0.738347458,0.716101695,0.626059322,0.490466102,0.354872881
0.738347458,0.716101695,0.626059322,0.490466102,0.354872881,0.219279661
0.716101695,0.626059322,0.490466102,0.354872881,0.219279661,0.093220339
0.626059322,0.490466102,0.354872881,0.219279661,0.093220339,0.047669492
0.490466102,0.354872881,0.219279661,0.093220339,0.047669492,0.031779661
0.354872881,0.219279661,0.093220339,0.047669492,0.031779661,0.027542373
0.219279661,0.093220339,0.047669492,0.031779661,0.027542373,0.016949153
0.093220339,0.047669492,0.031779661,0.027542373,0.016949153,0.013771186
0.047669492,0.031779661,0.027542373,0.016949153,0.013771186,0.027542373
0.031779661,0.027542373,0.016949153,0.013771186,0.027542373,0.05190678
0.027542373,0.016949153,0.013771186,0.027542373,0.05190678,0.092161017
0.016949153,0.013771186,0.027542373,0.05190678,0.092161017,0.137711864
0.013771186,0.027542373,0.05190678,0.092161017,0.137711864,0.173728814
0.027542373,0.05190678,0.092161017,0.137711864,0.173728814,0.197033898
0.05190678,0.092161017,0.137711864,0.173728814,0.197033898,0.223516949
0.092161017,0.137711864,0.173728814,0.197033898,0.223516949,0.265889831
0.137711864,0.173728814,0.197033898,0.223516949,0.265889831,0.329449153
0.173728814,0.197033898,0.223516949,0.265889831,0.329449153,0.406779661
0.197033898,0.223516949,0.265889831,0.329449153,0.406779661,0.48940678
0.223516949,0.265889831,0.329449153,0.406779661,0.48940678,0.547669492
0.265889831,0.329449153,0.406779661,0.48940678,0.547669492,0.594279661
0.329449153,0.406779661,0.48940678,0.547669492,0.594279661,0.631355932
0.406779661,0.48940678,0.547669492,0.594279661,0.631355932,0.664194915
0.48940678,0.547669492,0.594279661,0.631355932,0.664194915,0.705508475
0.547669492,0.594279661,0.631355932,0.664194915,0.705508475,0.751059322
0.594279661,0.631355932,0.664194915,0.705508475,0.751059322,0.781779661
0.631355932,0.664194915,0.705508475,0.751059322,0.781779661,0.804025424
0.664194915,0.705508475,0.751059322,0.781779661,0.804025424,0.819915254
0.705508475,0.751059322,0.781779661,0.804025424,0.819915254,0.820974576
0.751059322,0.781779661,0.804025424,0.819915254,0.820974576,0.816737288
0.781779661,0.804025424,0.819915254,0.820974576,0.816737288,0.818855932
0.804025424,0.819915254,0.820974576,0.816737288,0.818855932,0.824152542
0.819915254,0.820974576,0.816737288,0.818855932,0.824152542,0.825211864
0.820974576,0.816737288,0.818855932,0.824152542,0.825211864,0.832627119
0.816737288,0.818855932,0.824152542,0.825211864,0.832627119,0.832627119
0.818855932,0.824152542,0.825211864,0.832627119,0.832627119,0.830508475
0.824152542,0.825211864,0.832627119,0.832627119,0.830508475,0.834745763
0.825211864,0.832627119,0.832627119,0.830508475,0.834745763,0.834745763
0.832627119,0.832627119,0.830508475,0.834745763,0.834745763,0.837923729
0.832627119,0.830508475,0.834745763,0.834745763,0.837923729,0.837923729
0.830508475,0.834745763,0.834745763,0.837923729,0.837923729,0.841101695
0.834745763,0.834745763,0.837923729,0.837923729,0.841101695,0.838983051
0.834745763,0.837923729,0.837923729,0.841101695,0.838983051,0.847457627
0.837923729,0.837923729,0.841101695,0.838983051,0.847457627,0.848516949
0.837923729,0.841101695,0.838983051,0.847457627,0.848516949,0.850635593
0.841101695,0.838983051,0.847457627,0.848516949,0.850635593,0.853813559
0.838983051,0.847457627,0.848516949,0.850635593,0.853813559,0.853813559
0.847457627,0.848516949,0.850635593,0.853813559,0.853813559,0.853813559
0.848516949,0.850635593,0.853813559,0.853813559,0.853813559,0.854872881
0.850635593,0.853813559,0.853813559,0.853813559,0.854872881,0.855932203
0.853813559,0.853813559,0.853813559,0.854872881,0.855932203,0.859110169
0.853813559,0.853813559,0.854872881,0.855932203,0.859110169,0.863347458
0.853813559,0.854872881,0.855932203,0.859110169,0.863347458,0.870762712
0.854872881,0.855932203,0.859110169,0.863347458,0.870762712,0.868644068
0.855932203,0.859110169,0.863347458,0.870762712,0.868644068,0.872881356
0.859110169,0.863347458,0.870762712,0.868644068,0.872881356,0.871822034
0.863347458,0.870762712,0.868644068,0.872881356,0.871822034,0.879237288
0.870762712,0.868644068,0.872881356,0.871822034,0.879237288,0.878177966
0.868644068,0.872881356,0.871822034,0.879237288,0.878177966,0.886652542
0.872881356,0.871822034,0.879237288,0.878177966,0.886652542,0.891949153
0.871822034,0.879237288,0.878177966,0.886652542,0.891949153,0.895127119
0.879237288,0.878177966,0.886652542,0.891949153,0.895127119,0.899364407
0.878177966,0.886652542,0.891949153,0.895127119,0.899364407,0.907838983
